param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
52,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,0.0001,3
53,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,0.0001,5
54,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,1e-05,3
55,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,1e-05,5
56,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,0.0001,3
57,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,0.0001,5
58,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,1e-05,3
59,KL,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,1e-05,5
60,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,0.0001,3
61,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,0.0001,5
62,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,1e-05,3
63,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,1e-05,5
64,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,0.0001,3
65,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,0.0001,5
66,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,1e-05,3
67,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,1e-05,5
68,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,0.0001,3
