param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
50,no_learning,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,5
51,no_learning,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,5
52,no_learning,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,5
53,no_learning,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,5
54,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,5
55,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,5
56,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,5
57,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,5
58,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,5
59,no_learning,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,5
60,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,5
61,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,5
62,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,5
63,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,5
64,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,5
65,no_learning,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,5
66,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,5
67,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,5
68,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,5
69,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,5
70,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,5
71,no_learning,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,5
72,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,5
73,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,5
74,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,5
75,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,5
76,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,5
77,no_learning,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,5
78,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,5
79,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,5
80,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,5
81,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,5
82,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,5
83,no_learning,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,5
84,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,5
85,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,5
86,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,5
87,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,5
88,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,5
89,no_learning,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,5
90,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,5
91,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,5
92,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,5
93,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,5
94,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,5
95,no_learning,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,5
96,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,5
97,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,5
98,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,5
99,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,5
100,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,5
101,no_learning,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,5
102,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,5
103,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,5
104,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,5
105,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,5
106,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,5
107,no_learning,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,5
108,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,5
109,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,5
110,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,5
111,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,5
112,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,5
113,no_learning,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,5
114,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,5
115,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,5
116,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,5
117,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,5
118,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,5
119,no_learning,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,5
120,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,5
121,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,5
122,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,5
123,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,5
124,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,5
125,no_learning,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,5
126,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,5
127,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,5
128,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,5
129,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,5
130,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.0001,5
131,no_learning,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1e-05,5
132,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.0001,5
133,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,1e-05,5
134,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.0001,5
135,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,1e-05,5
136,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.0001,5
137,no_learning,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,1e-05,5
138,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.0001,5
139,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,1e-05,5
140,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.0001,5
141,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,1e-05,5
142,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.0001,5
