param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
16,no_noise,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.0001,0.0001,0.0001,5
17,no_noise,0,5,500,5,20,999,999,999,1,10.0,10.0,0.0001,0.0001,0.0001,1e-05,5
18,no_noise,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.0001,0.0001,0.0001,5
19,no_noise,0,5,500,5,20,999,999,999,2,0.1,0.1,0.0001,0.0001,0.0001,1e-05,5
20,no_noise,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.0001,0.0001,0.0001,5
21,no_noise,0,5,500,5,20,999,999,999,2,0.1,1.0,0.0001,0.0001,0.0001,1e-05,5
22,no_noise,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.0001,0.0001,0.0001,5
23,no_noise,0,5,500,5,20,999,999,999,2,0.1,10.0,0.0001,0.0001,0.0001,1e-05,5
24,no_noise,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.0001,0.0001,0.0001,5
25,no_noise,0,5,500,5,20,999,999,999,2,1.0,0.1,0.0001,0.0001,0.0001,1e-05,5
26,no_noise,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.0001,0.0001,0.0001,5
27,no_noise,0,5,500,5,20,999,999,999,2,1.0,1.0,0.0001,0.0001,0.0001,1e-05,5
28,no_noise,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.0001,0.0001,0.0001,5
29,no_noise,0,5,500,5,20,999,999,999,2,1.0,10.0,0.0001,0.0001,0.0001,1e-05,5
30,no_noise,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.0001,0.0001,0.0001,5
31,no_noise,0,5,500,5,20,999,999,999,2,10.0,0.1,0.0001,0.0001,0.0001,1e-05,5
32,no_noise,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.0001,0.0001,0.0001,5
33,no_noise,0,5,500,5,20,999,999,999,2,10.0,1.0,0.0001,0.0001,0.0001,1e-05,5
34,no_noise,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.0001,0.0001,0.0001,5
35,no_noise,0,5,500,5,20,999,999,999,2,10.0,10.0,0.0001,0.0001,0.0001,1e-05,5
36,no_noise,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.0001,0.0001,0.0001,5
37,no_noise,0,5,500,5,20,999,999,999,3,0.1,0.1,0.0001,0.0001,0.0001,1e-05,5
38,no_noise,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.0001,0.0001,0.0001,5
39,no_noise,0,5,500,5,20,999,999,999,3,0.1,1.0,0.0001,0.0001,0.0001,1e-05,5
40,no_noise,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.0001,0.0001,0.0001,5
41,no_noise,0,5,500,5,20,999,999,999,3,0.1,10.0,0.0001,0.0001,0.0001,1e-05,5
42,no_noise,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.0001,0.0001,0.0001,5
43,no_noise,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.0001,0.0001,1e-05,5
44,no_noise,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.0001,0.0001,0.0001,5
45,no_noise,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.0001,0.0001,1e-05,5
46,no_noise,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.0001,0.0001,0.0001,5
47,no_noise,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.0001,0.0001,1e-05,5
48,no_noise,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.0001,0.0001,0.0001,5
49,no_noise,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.0001,0.0001,1e-05,5
50,no_noise,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.0001,0.0001,0.0001,5
51,no_noise,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.0001,0.0001,1e-05,5
52,no_noise,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.0001,0.0001,0.0001,5
53,no_noise,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.0001,0.0001,1e-05,5
