trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,41,107,0,59.3,42.373154361297146
0,34,5,0,58.9,49.20408626591046
0,46,17,0,67.9,37.4628236775438
0,41,107,0,48.1,35.06220036929859
0,34,5,0,56.05,36.90310926851843
0,46,17,0,57.95,43.78713461617164
0,47,107,0,49.0,37.75683974286541
0,47,107,0,38.0,19.96576016452588
0,46,17,0,72.5,47.97641964658538
0,40,5,0,81.0,49.01449839212454
0,28,107,0,44.25,30.796231826910933
0,40,5,0,63.85,47.32338356012752
0,46,17,0,70.25,44.17414699977686
0,28,107,0,58.95,44.17605328920326
0,46,17,0,57.1,44.47222669676458
0,26,5,0,69.4,46.68190227486451
0,33,107,0,69.35,47.93776118435675
0,46,17,0,59.2,39.480308216148785
0,26,5,0,57.05,42.234277672600435
0,33,107,0,62.05,50.60317755781122
0,46,17,0,60.45,49.632836117359155
0,39,5,0,63.0,40.04076869760041
0,41,107,0,53.45,46.77884699643408
0,46,17,0,58.35,37.43945990388666
0,39,5,0,58.6,42.43434557302052
0,46,17,0,61.8,44.702054586008984
0,41,107,0,75.65,44.71344434577992
0,38,5,0,64.45,62.868681015522974
0,46,17,0,56.55,38.327501463323344
0,38,5,0,50.75,33.699718880601644
0,25,107,0,72.2,42.15709967053686
0,43,17,0,65.25,35.02611807449437
0,25,107,0,57.05,34.02239974208942
0,39,5,0,68.4,48.78243860027371
0,43,17,0,62.85,52.098363445354124
0,39,5,0,57.5,37.8897292012937
0,24,107,0,57.05,56.007024935317375
0,43,17,0,54.6,39.24068779911188
0,44,5,0,73.95,63.27756316420537
0,43,17,0,57.65,37.19829509392516
0,24,107,0,65.05,50.76206105060415
0,37,107,0,41.05,35.308378310924574
0,43,17,0,71.4,33.801899666329874
0,44,5,0,78.85,53.77073651404783
0,37,107,0,50.0,43.06909992582911
0,39,5,0,54.95,42.23926210479883
0,43,17,0,80.85,45.99344919030374
0,43,17,0,48.1,31.163237450898013
0,39,5,0,65.55,42.35995502209232
0,47,107,0,67.7,46.59918680112686
0,43,17,0,43.55,32.99198467251673
0,30,5,0,83.7,43.02887647297238
0,43,17,0,69.0,45.469480799878575
0,47,107,0,72.95,38.38376164336602
