trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,24,0,0,34.3,33.31524070388648
0,24,0,0,44.35,32.860590698473935
0,26,1,0,68.9,70.10435829983453
0,27,0,0,45.15,32.97570876298268
0,26,1,0,58.9,44.92672396598476
0,33,10,0,34.1,17.127693795045555
0,27,0,0,44.2,34.60088225221402
0,33,10,0,33.4,17.400544456091627
0,31,1,0,75.45,67.4197183400571
0,43,0,0,48.25,29.312966414199703
0,24,10,0,41.65,22.13659746592554
0,24,10,0,35.85,19.966485076642545
0,43,0,0,41.4,30.062041111499294
0,36,10,0,38.3,17.912359743455
0,31,1,0,81.15,51.49478767695558
0,26,100,0,25.25,14.767941808632571
0,38,0,0,45.1,44.024992901759795
0,36,10,0,43.2,22.08023645945086
0,26,100,0,40.55,25.932046826881578
0,38,0,0,50.0,35.58533109967763
0,37,10,0,44.65,24.312169359137176
0,33,100,0,42.65,19.062984247516248
0,37,10,0,46.0,20.17815389813553
0,34,0,0,45.75,31.57093100005963
0,44,1,0,104.45,60.99048674739537
0,33,100,0,39.5,19.14075288625376
0,25,10,0,45.8,19.805900237316308
0,43,100,0,47.95,21.261467494037188
0,34,0,0,48.25,39.84691099432268
0,38,101,0,61.35,36.37852894800795
0,25,10,0,47.95,21.898029231200837
0,45,0,0,32.85,22.122327373516843
0,43,100,0,40.1,18.532759047015553
0,44,1,0,87.55,55.56833157189633
0,40,10,0,42.1,21.105998149690453
0,45,0,0,40.85,25.39638391168069
0,47,100,0,41.3,29.91056845436338
0,38,101,0,65.6,44.45743085126194
0,40,10,0,44.45,24.803384743555505
0,47,100,0,33.45,22.38532178859503
0,25,1,0,73.9,43.90647956017905
0,43,0,0,49.45,32.17955382242778
0,44,100,0,31.85,16.174297349091926
0,39,10,0,43.15,21.704413812572053
0,40,101,0,65.35,46.26158460889895
0,43,0,0,43.2,32.28426372415091
0,44,100,0,40.6,17.81010948871455
0,39,10,0,35.35,17.079612346149336
0,38,10,0,43.55,24.414135249891608
0,29,100,0,44.35,22.797218205183214
0,25,1,0,88.0,65.16295363406871
0,36,0,0,54.3,46.824532481438226
0,38,10,0,34.15,20.45862319800369
0,29,100,0,38.7,22.56242801417296
0,36,0,0,33.3,23.07219789680805
0,38,10,0,41.85,13.550199066317887
0,40,101,0,89.9,62.063549773811005
0,30,100,0,38.9,31.957043536268298
0,43,1,0,79.6,67.4914419526069
0,36,0,0,38.55,24.72474788334022
0,38,10,0,37.85,21.859058100765264
0,30,100,0,36.9,17.176789725183163
0,36,0,0,33.45,36.01677240865486
0,38,10,0,44.7,19.070782281859998
0,27,100,0,47.65,33.19999207355644
0,38,10,0,36.35,18.006650818078594
0,44,101,0,77.9,51.8508996013925
0,43,1,0,72.95,71.4684140759141
0,35,0,0,51.6,28.01390632111882
0,27,100,0,49.45,31.610249836672313
0,46,10,0,43.1,28.960772016461746
0,35,0,0,32.4,30.032263353021914
0,43,100,0,41.05,21.529600186964142
0,44,101,0,64.05,40.504028389648774
0,46,10,0,42.65,21.837377421100246
0,25,0,0,45.75,30.691804152008775
0,43,100,0,49.1,18.05226330758323
0,33,10,0,44.8,24.759049382312508
0,25,0,0,34.65,22.53249116042735
0,45,1,0,100.65,98.488724975849
0,42,100,0,42.1,33.360708057612676
0,33,10,0,45.75,27.52773720794126
0,28,101,0,77.25,49.7836107040946
0,31,0,0,37.95,27.325474907993243
0,42,10,0,32.85,18.01249566273369
0,42,100,0,45.7,30.7059054837819
0,31,0,0,34.95,26.134218343410478
0,42,10,0,41.0,17.229106339655516
0,33,100,0,39.7,19.205536482455972
0,45,1,0,81.45,71.722032876934
0,28,101,0,66.85,36.1652275564599
0,43,0,0,46.95,25.24506204973037
0,35,10,0,40.8,16.430395452844163
0,33,100,0,35.0,22.536520069480673
0,35,10,0,43.35,19.043647925641494
0,47,100,0,38.65,19.266209853140893
0,43,0,0,49.55,30.493269317739784
0,44,1,0,71.1,47.78779848675314
0,38,101,0,62.35,36.74990153943129
0,30,0,0,31.7,29.469163187090476
0,31,10,0,49.05,23.533794290003694
0,47,100,0,43.05,22.981628818643266
0,30,0,0,29.5,27.24837030375443
0,35,100,0,36.4,23.52467909060163
0,31,10,0,50.4,23.47989061213648
0,33,0,0,34.85,23.233992791869237
0,35,100,0,38.8,24.850288571871015
0,44,1,0,87.45,63.14934262274002
0,39,10,0,37.5,16.298207844648697
0,38,101,0,82.1,59.13134354531177
0,33,0,0,40.5,32.14031735997639
0,46,100,0,48.15,23.965490540402154
0,39,10,0,54.05,20.724953177523137
0,39,0,0,47.45,37.806258184257494
0,38,101,0,65.05,43.22094399709474
0,46,100,0,41.45,36.70863228466197
0,31,10,0,39.2,15.500763987962861
0,43,1,0,96.95,72.23097090510923
0,26,100,0,31.65,21.054503206277698
0,39,0,0,34.65,31.212809448753735
0,31,10,0,35.35,15.513237132068518
0,26,100,0,31.65,20.31404751190145
0,34,10,0,42.8,24.36045112364236
0,38,101,0,70.7,45.293313088427475
0,42,0,0,46.85,25.97422811780534
0,33,100,0,43.95,28.357631480042453
0,34,10,0,44.1,19.788087857411377
0,42,0,0,39.65,22.70004637138783
0,43,1,0,88.5,61.38017852523299
0,33,100,0,42.8,30.179463215902302
0,27,101,0,61.25,29.602409219165715
0,45,10,0,42.55,21.4340481723036
0,47,0,0,36.7,33.36733353698526
0,40,100,0,42.95,27.44463325928845
0,45,10,0,38.6,16.595497169888873
0,27,101,0,52.8,36.77327404801653
