param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
61,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,
62,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,
63,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,
64,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,
65,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,
66,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,
67,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,
68,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,
69,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,
70,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,
71,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,
72,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,
73,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,
74,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,
75,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,
76,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,
77,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,
78,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,
79,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,
80,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,
81,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,
82,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,
83,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,
84,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,
85,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,
86,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,
87,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,
88,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,
89,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,
90,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,
91,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,
92,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,
93,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,
94,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,
95,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,
96,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,
97,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,
