param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
60,surprisal,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.5,
61,surprisal,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1.0,
62,surprisal,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,8.0,
63,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.5,
64,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1.0,
65,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,8.0,
66,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.5,
67,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1.0,
68,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,8.0,
69,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.5,
70,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1.0,
71,surprisal,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,8.0,
72,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.5,
73,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1.0,
74,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,8.0,
75,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.5,
76,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1.0,
77,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,8.0,
78,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.5,
79,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1.0,
80,surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,8.0,
81,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.5,
82,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1.0,
83,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,8.0,
84,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.5,
85,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1.0,
86,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,8.0,
87,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.5,
88,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1.0,
89,surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,8.0,
90,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.5,
91,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1.0,
92,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,8.0,
93,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.5,
94,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1.0,
95,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,8.0,
96,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.5,
97,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1.0,
