,embedding_type,feature_n,fam_duration,violation_type,trial_id,fam,test,stim_id
42,resnet50,3,1,background,0,animate_005_right_pair.png,animate_005_right_pair.png,102
43,resnet50,3,1,background,0,inanimate_008_right_pair.png,inanimate_008_right_pair.png,103
44,resnet50,3,1,background,0,animate_011_left.png,animate_011_left.png,108
45,resnet50,3,1,background,0,animate_003_right_pair.png,animate_003_right_pair.png,111
46,resnet50,3,1,background,0,inanimate_010_right_pair.png,inanimate_010_right_pair.png,113
47,resnet50,3,1,background,0,animate_008_left.png,animate_008_left.png,116
48,resnet50,3,1,background,0,inanimate_002_left.png,inanimate_002_left.png,118
49,resnet50,3,1,background,0,inanimate_005_left_pair.png,inanimate_005_left_pair.png,122
50,resnet50,3,1,background,0,inanimate_007_left.png,inanimate_007_left.png,126
51,resnet50,3,1,background,0,animate_011_left_pair.png,animate_011_left_pair.png,127
52,resnet50,3,1,background,0,inanimate_006_left.png,inanimate_006_left.png,132
53,resnet50,3,1,background,0,animate_010_left_pair.png,animate_010_left_pair.png,133
54,resnet50,3,1,background,0,inanimate_004_left_pair.png,inanimate_004_left_pair.png,134
55,resnet50,3,1,background,0,animate_008_right_pair.png,animate_008_right_pair.png,140
56,resnet50,3,1,background,0,animate_004_right_pair.png,animate_004_right_pair.png,143
57,resnet50,3,1,background,0,animate_011_right_pair.png,animate_011_right_pair.png,146
58,resnet50,3,1,background,0,animate_005_left.png,animate_005_left.png,150
59,resnet50,3,1,background,0,inanimate_006_left_pair.png,inanimate_006_left_pair.png,152
60,resnet50,3,1,background,0,animate_012_right.png,animate_012_right.png,153
61,resnet50,3,1,background,0,inanimate_002_left_pair.png,inanimate_002_left_pair.png,160
62,resnet50,3,1,background,0,inanimate_007_right_pair.png,inanimate_007_right_pair.png,166
63,resnet50,3,1,background,0,animate_009_left_pair.png,animate_009_left_pair.png,169
64,resnet50,3,1,background,0,inanimate_001_left_pair.png,inanimate_001_left_pair.png,174
65,resnet50,3,1,background,0,inanimate_001_left.png,inanimate_001_left.png,175
66,resnet50,3,1,background,0,animate_004_right.png,animate_004_right.png,183
67,resnet50,3,1,background,0,inanimate_011_left.png,inanimate_011_left.png,186
68,resnet50,3,1,background,0,animate_010_right_pair.png,animate_010_right_pair.png,187
69,resnet50,3,1,background,0,inanimate_012_right_pair.png,inanimate_012_right_pair.png,189
70,resnet50,3,1,background,0,animate_007_right_pair.png,animate_007_right_pair.png,195
71,resnet50,3,1,background,0,inanimate_009_left.png,inanimate_009_left.png,197
72,resnet50,3,1,background,0,animate_004_left.png,animate_004_left.png,215
73,resnet50,3,1,background,0,animate_004_left_pair.png,animate_004_left_pair.png,241
74,resnet50,3,1,background,0,inanimate_007_left_pair.png,inanimate_007_left_pair.png,294
75,resnet50,3,1,background,0,animate_002_right.png,animate_002_right.png,296
76,resnet50,3,1,background,0,animate_001_left.png,animate_001_left.png,298
77,resnet50,3,1,background,0,animate_003_right.png,animate_003_right.png,307
78,resnet50,3,1,background,0,animate_003_left.png,animate_003_left.png,309
79,resnet50,3,1,background,0,animate_008_left_pair.png,animate_008_left_pair.png,316
80,resnet50,3,1,background,0,animate_005_right.png,animate_005_right.png,337
81,resnet50,3,1,background,0,inanimate_012_left.png,inanimate_012_left.png,360
82,resnet50,3,1,background,0,inanimate_005_right_pair.png,inanimate_005_right_pair.png,367
83,resnet50,3,1,background,0,animate_005_left_pair.png,animate_005_left_pair.png,449
84,resnet50,3,3,background,5,animate_007_right.png,animate_007_right.png,0
85,resnet50,3,3,background,5,animate_007_left_pair.png,animate_007_left_pair.png,1
86,resnet50,3,3,background,5,animate_001_right.png,animate_001_right.png,2
87,resnet50,3,3,background,5,animate_001_left_pair.png,animate_001_left_pair.png,8
88,resnet50,3,3,background,5,animate_001_right_pair.png,animate_001_right_pair.png,10
89,resnet50,3,3,background,5,inanimate_012_left_pair.png,inanimate_012_left_pair.png,12
90,resnet50,3,3,background,5,animate_010_right.png,animate_010_right.png,14
91,resnet50,3,3,background,5,animate_007_left.png,animate_007_left.png,15
92,resnet50,3,3,background,5,animate_002_left.png,animate_002_left.png,16
93,resnet50,3,3,background,5,animate_009_right_pair.png,animate_009_right_pair.png,18
94,resnet50,3,3,background,5,inanimate_004_left.png,inanimate_004_left.png,19
95,resnet50,3,3,background,5,inanimate_008_left.png,inanimate_008_left.png,20
96,resnet50,3,3,background,5,animate_012_left_pair.png,animate_012_left_pair.png,23
97,resnet50,3,3,background,5,inanimate_006_right_pair.png,inanimate_006_right_pair.png,26
98,resnet50,3,3,background,5,inanimate_003_left_pair.png,inanimate_003_left_pair.png,28
99,resnet50,3,3,background,5,inanimate_011_left_pair.png,inanimate_011_left_pair.png,35
100,resnet50,3,3,background,5,inanimate_004_right_pair.png,inanimate_004_right_pair.png,37
101,resnet50,3,3,background,5,inanimate_011_right_pair.png,inanimate_011_right_pair.png,39
102,resnet50,3,3,background,5,animate_006_right_pair.png,animate_006_right_pair.png,41
103,resnet50,3,3,background,5,animate_009_left.png,animate_009_left.png,42
104,resnet50,3,3,background,5,inanimate_005_left.png,inanimate_005_left.png,46
105,resnet50,3,3,background,5,inanimate_010_left_pair.png,inanimate_010_left_pair.png,47
106,resnet50,3,3,background,5,animate_006_right.png,animate_006_right.png,48
107,resnet50,3,3,background,5,inanimate_001_right_pair.png,inanimate_001_right_pair.png,51
108,resnet50,3,3,background,5,inanimate_002_right_pair.png,inanimate_002_right_pair.png,53
109,resnet50,3,3,background,5,inanimate_003_right_pair.png,inanimate_003_right_pair.png,54
110,resnet50,3,3,background,5,animate_012_left.png,animate_012_left.png,55
111,resnet50,3,3,background,5,animate_006_left_pair.png,animate_006_left_pair.png,57
112,resnet50,3,3,background,5,animate_003_left_pair.png,animate_003_left_pair.png,60
113,resnet50,3,3,background,5,inanimate_009_right_pair.png,inanimate_009_right_pair.png,63
114,resnet50,3,3,background,5,animate_006_left.png,animate_006_left.png,69
115,resnet50,3,3,background,5,animate_002_left_pair.png,animate_002_left_pair.png,70
116,resnet50,3,3,background,5,animate_009_right.png,animate_009_right.png,71
117,resnet50,3,3,background,5,inanimate_008_left_pair.png,inanimate_008_left_pair.png,75
118,resnet50,3,3,background,5,animate_002_right_pair.png,animate_002_right_pair.png,79
119,resnet50,3,3,background,5,animate_012_right_pair.png,animate_012_right_pair.png,82
120,resnet50,3,3,background,5,animate_011_right.png,animate_011_right.png,83
121,resnet50,3,3,background,5,animate_010_left.png,animate_010_left.png,94
122,resnet50,3,3,background,5,inanimate_009_left_pair.png,inanimate_009_left_pair.png,95
123,resnet50,3,3,background,5,animate_008_right.png,animate_008_right.png,97
124,resnet50,3,3,background,5,inanimate_010_left.png,inanimate_010_left.png,99
125,resnet50,3,3,background,5,inanimate_003_left.png,inanimate_003_left.png,100
126,resnet50,3,3,background,5,animate_005_right_pair.png,animate_005_right_pair.png,102
127,resnet50,3,3,background,5,inanimate_008_right_pair.png,inanimate_008_right_pair.png,103
128,resnet50,3,3,background,5,animate_011_left.png,animate_011_left.png,108
129,resnet50,3,3,background,5,animate_003_right_pair.png,animate_003_right_pair.png,111
130,resnet50,3,3,background,5,inanimate_010_right_pair.png,inanimate_010_right_pair.png,113
131,resnet50,3,3,background,5,animate_008_left.png,animate_008_left.png,116
132,resnet50,3,3,background,5,inanimate_002_left.png,inanimate_002_left.png,118
133,resnet50,3,3,background,5,inanimate_005_left_pair.png,inanimate_005_left_pair.png,122
134,resnet50,3,3,background,5,inanimate_007_left.png,inanimate_007_left.png,126
135,resnet50,3,3,background,5,animate_011_left_pair.png,animate_011_left_pair.png,127
136,resnet50,3,3,background,5,inanimate_006_left.png,inanimate_006_left.png,132
137,resnet50,3,3,background,5,animate_010_left_pair.png,animate_010_left_pair.png,133
138,resnet50,3,3,background,5,inanimate_004_left_pair.png,inanimate_004_left_pair.png,134
139,resnet50,3,3,background,5,animate_008_right_pair.png,animate_008_right_pair.png,140
140,resnet50,3,3,background,5,animate_004_right_pair.png,animate_004_right_pair.png,143
141,resnet50,3,3,background,5,animate_011_right_pair.png,animate_011_right_pair.png,146
142,resnet50,3,3,background,5,animate_005_left.png,animate_005_left.png,150
143,resnet50,3,3,background,5,inanimate_006_left_pair.png,inanimate_006_left_pair.png,152
144,resnet50,3,3,background,5,animate_012_right.png,animate_012_right.png,153
145,resnet50,3,3,background,5,inanimate_002_left_pair.png,inanimate_002_left_pair.png,160
146,resnet50,3,3,background,5,inanimate_007_right_pair.png,inanimate_007_right_pair.png,166
147,resnet50,3,3,background,5,animate_009_left_pair.png,animate_009_left_pair.png,169
148,resnet50,3,3,background,5,inanimate_001_left_pair.png,inanimate_001_left_pair.png,174
149,resnet50,3,3,background,5,inanimate_001_left.png,inanimate_001_left.png,175
150,resnet50,3,3,background,5,animate_004_right.png,animate_004_right.png,183
151,resnet50,3,3,background,5,inanimate_011_left.png,inanimate_011_left.png,186
152,resnet50,3,3,background,5,animate_010_right_pair.png,animate_010_right_pair.png,187
153,resnet50,3,3,background,5,inanimate_012_right_pair.png,inanimate_012_right_pair.png,189
154,resnet50,3,3,background,5,animate_007_right_pair.png,animate_007_right_pair.png,195
155,resnet50,3,3,background,5,inanimate_009_left.png,inanimate_009_left.png,197
156,resnet50,3,3,background,5,animate_004_left.png,animate_004_left.png,215
157,resnet50,3,3,background,5,animate_004_left_pair.png,animate_004_left_pair.png,241
158,resnet50,3,3,background,5,inanimate_007_left_pair.png,inanimate_007_left_pair.png,294
159,resnet50,3,3,background,5,animate_002_right.png,animate_002_right.png,296
160,resnet50,3,3,background,5,animate_001_left.png,animate_001_left.png,298
161,resnet50,3,3,background,5,animate_003_right.png,animate_003_right.png,307
162,resnet50,3,3,background,5,animate_003_left.png,animate_003_left.png,309
163,resnet50,3,3,background,5,animate_008_left_pair.png,animate_008_left_pair.png,316
164,resnet50,3,3,background,5,animate_005_right.png,animate_005_right.png,337
165,resnet50,3,3,background,5,inanimate_012_left.png,inanimate_012_left.png,360
166,resnet50,3,3,background,5,inanimate_005_right_pair.png,inanimate_005_right_pair.png,367
167,resnet50,3,3,background,5,animate_005_left_pair.png,animate_005_left_pair.png,449
168,resnet50,3,5,background,10,animate_007_right.png,animate_007_right.png,0
169,resnet50,3,5,background,10,animate_007_left_pair.png,animate_007_left_pair.png,1
170,resnet50,3,5,background,10,animate_001_right.png,animate_001_right.png,2
171,resnet50,3,5,background,10,animate_001_left_pair.png,animate_001_left_pair.png,8
172,resnet50,3,5,background,10,animate_001_right_pair.png,animate_001_right_pair.png,10
173,resnet50,3,5,background,10,inanimate_012_left_pair.png,inanimate_012_left_pair.png,12
174,resnet50,3,5,background,10,animate_010_right.png,animate_010_right.png,14
175,resnet50,3,5,background,10,animate_007_left.png,animate_007_left.png,15
176,resnet50,3,5,background,10,animate_002_left.png,animate_002_left.png,16
177,resnet50,3,5,background,10,animate_009_right_pair.png,animate_009_right_pair.png,18
178,resnet50,3,5,background,10,inanimate_004_left.png,inanimate_004_left.png,19
179,resnet50,3,5,background,10,inanimate_008_left.png,inanimate_008_left.png,20
180,resnet50,3,5,background,10,animate_012_left_pair.png,animate_012_left_pair.png,23
181,resnet50,3,5,background,10,inanimate_006_right_pair.png,inanimate_006_right_pair.png,26
182,resnet50,3,5,background,10,inanimate_003_left_pair.png,inanimate_003_left_pair.png,28
183,resnet50,3,5,background,10,inanimate_011_left_pair.png,inanimate_011_left_pair.png,35
184,resnet50,3,5,background,10,inanimate_004_right_pair.png,inanimate_004_right_pair.png,37
185,resnet50,3,5,background,10,inanimate_011_right_pair.png,inanimate_011_right_pair.png,39
186,resnet50,3,5,background,10,animate_006_right_pair.png,animate_006_right_pair.png,41
187,resnet50,3,5,background,10,animate_009_left.png,animate_009_left.png,42
188,resnet50,3,5,background,10,inanimate_005_left.png,inanimate_005_left.png,46
189,resnet50,3,5,background,10,inanimate_010_left_pair.png,inanimate_010_left_pair.png,47
190,resnet50,3,5,background,10,animate_006_right.png,animate_006_right.png,48
191,resnet50,3,5,background,10,inanimate_001_right_pair.png,inanimate_001_right_pair.png,51
192,resnet50,3,5,background,10,inanimate_002_right_pair.png,inanimate_002_right_pair.png,53
193,resnet50,3,5,background,10,inanimate_003_right_pair.png,inanimate_003_right_pair.png,54
194,resnet50,3,5,background,10,animate_012_left.png,animate_012_left.png,55
195,resnet50,3,5,background,10,animate_006_left_pair.png,animate_006_left_pair.png,57
196,resnet50,3,5,background,10,animate_003_left_pair.png,animate_003_left_pair.png,60
197,resnet50,3,5,background,10,inanimate_009_right_pair.png,inanimate_009_right_pair.png,63
198,resnet50,3,5,background,10,animate_006_left.png,animate_006_left.png,69
199,resnet50,3,5,background,10,animate_002_left_pair.png,animate_002_left_pair.png,70
200,resnet50,3,5,background,10,animate_009_right.png,animate_009_right.png,71
201,resnet50,3,5,background,10,inanimate_008_left_pair.png,inanimate_008_left_pair.png,75
202,resnet50,3,5,background,10,animate_002_right_pair.png,animate_002_right_pair.png,79
203,resnet50,3,5,background,10,animate_012_right_pair.png,animate_012_right_pair.png,82
204,resnet50,3,5,background,10,animate_011_right.png,animate_011_right.png,83
205,resnet50,3,5,background,10,animate_010_left.png,animate_010_left.png,94
206,resnet50,3,5,background,10,inanimate_009_left_pair.png,inanimate_009_left_pair.png,95
207,resnet50,3,5,background,10,animate_008_right.png,animate_008_right.png,97
208,resnet50,3,5,background,10,inanimate_010_left.png,inanimate_010_left.png,99
209,resnet50,3,5,background,10,inanimate_003_left.png,inanimate_003_left.png,100
210,resnet50,3,5,background,10,animate_005_right_pair.png,animate_005_right_pair.png,102
211,resnet50,3,5,background,10,inanimate_008_right_pair.png,inanimate_008_right_pair.png,103
212,resnet50,3,5,background,10,animate_011_left.png,animate_011_left.png,108
213,resnet50,3,5,background,10,animate_003_right_pair.png,animate_003_right_pair.png,111
214,resnet50,3,5,background,10,inanimate_010_right_pair.png,inanimate_010_right_pair.png,113
215,resnet50,3,5,background,10,animate_008_left.png,animate_008_left.png,116
216,resnet50,3,5,background,10,inanimate_002_left.png,inanimate_002_left.png,118
217,resnet50,3,5,background,10,inanimate_005_left_pair.png,inanimate_005_left_pair.png,122
218,resnet50,3,5,background,10,inanimate_007_left.png,inanimate_007_left.png,126
219,resnet50,3,5,background,10,animate_011_left_pair.png,animate_011_left_pair.png,127
220,resnet50,3,5,background,10,inanimate_006_left.png,inanimate_006_left.png,132
221,resnet50,3,5,background,10,animate_010_left_pair.png,animate_010_left_pair.png,133
222,resnet50,3,5,background,10,inanimate_004_left_pair.png,inanimate_004_left_pair.png,134
223,resnet50,3,5,background,10,animate_008_right_pair.png,animate_008_right_pair.png,140
224,resnet50,3,5,background,10,animate_004_right_pair.png,animate_004_right_pair.png,143
225,resnet50,3,5,background,10,animate_011_right_pair.png,animate_011_right_pair.png,146
226,resnet50,3,5,background,10,animate_005_left.png,animate_005_left.png,150
227,resnet50,3,5,background,10,inanimate_006_left_pair.png,inanimate_006_left_pair.png,152
228,resnet50,3,5,background,10,animate_012_right.png,animate_012_right.png,153
229,resnet50,3,5,background,10,inanimate_002_left_pair.png,inanimate_002_left_pair.png,160
230,resnet50,3,5,background,10,inanimate_007_right_pair.png,inanimate_007_right_pair.png,166
231,resnet50,3,5,background,10,animate_009_left_pair.png,animate_009_left_pair.png,169
232,resnet50,3,5,background,10,inanimate_001_left_pair.png,inanimate_001_left_pair.png,174
233,resnet50,3,5,background,10,inanimate_001_left.png,inanimate_001_left.png,175
234,resnet50,3,5,background,10,animate_004_right.png,animate_004_right.png,183
235,resnet50,3,5,background,10,inanimate_011_left.png,inanimate_011_left.png,186
236,resnet50,3,5,background,10,animate_010_right_pair.png,animate_010_right_pair.png,187
237,resnet50,3,5,background,10,inanimate_012_right_pair.png,inanimate_012_right_pair.png,189
238,resnet50,3,5,background,10,animate_007_right_pair.png,animate_007_right_pair.png,195
239,resnet50,3,5,background,10,inanimate_009_left.png,inanimate_009_left.png,197
240,resnet50,3,5,background,10,animate_004_left.png,animate_004_left.png,215
241,resnet50,3,5,background,10,animate_004_left_pair.png,animate_004_left_pair.png,241
242,resnet50,3,5,background,10,inanimate_007_left_pair.png,inanimate_007_left_pair.png,294
243,resnet50,3,5,background,10,animate_002_right.png,animate_002_right.png,296
244,resnet50,3,5,background,10,animate_001_left.png,animate_001_left.png,298
245,resnet50,3,5,background,10,animate_003_right.png,animate_003_right.png,307
246,resnet50,3,5,background,10,animate_003_left.png,animate_003_left.png,309
247,resnet50,3,5,background,10,animate_008_left_pair.png,animate_008_left_pair.png,316
248,resnet50,3,5,background,10,animate_005_right.png,animate_005_right.png,337
249,resnet50,3,5,background,10,inanimate_012_left.png,inanimate_012_left.png,360
250,resnet50,3,5,background,10,inanimate_005_right_pair.png,inanimate_005_right_pair.png,367
251,resnet50,3,5,background,10,animate_005_left_pair.png,animate_005_left_pair.png,449
252,resnet50,3,1,identity,1,animate_010_left_pair.png,animate_006_left_pair.png,17
253,resnet50,3,1,identity,1,inanimate_010_right.png,inanimate_003_right.png,21
254,resnet50,3,1,identity,1,inanimate_012_left_pair.png,inanimate_006_left_pair.png,44
255,resnet50,3,1,identity,1,inanimate_010_right.png,inanimate_006_right.png,58
256,resnet50,3,1,identity,1,animate_001_left_pair.png,animate_011_left_pair.png,65
257,resnet50,3,1,identity,1,animate_002_left.png,animate_006_left.png,74
258,resnet50,3,1,identity,1,inanimate_009_right.png,inanimate_012_right.png,76
259,resnet50,3,1,identity,1,animate_004_left.png,animate_011_left.png,80
260,resnet50,3,1,identity,1,animate_008_right.png,animate_012_right.png,81
261,resnet50,3,1,identity,1,inanimate_002_left.png,inanimate_001_left.png,85
262,resnet50,3,1,identity,1,inanimate_010_left.png,inanimate_011_left.png,86
263,resnet50,3,1,identity,1,inanimate_001_left_pair.png,inanimate_011_left_pair.png,87
264,resnet50,3,1,identity,1,animate_006_right.png,animate_009_right.png,96
265,resnet50,3,1,identity,1,animate_004_right_pair.png,animate_007_right_pair.png,105
266,resnet50,3,1,identity,1,animate_001_left_pair.png,animate_008_left_pair.png,114
267,resnet50,3,1,identity,1,animate_007_left_pair.png,animate_009_left_pair.png,119
268,resnet50,3,1,identity,1,inanimate_001_left_pair.png,inanimate_005_left_pair.png,121
269,resnet50,3,1,identity,1,animate_003_left.png,animate_001_left.png,135
270,resnet50,3,1,identity,1,inanimate_012_left_pair.png,inanimate_010_left_pair.png,145
271,resnet50,3,1,identity,1,inanimate_004_right_pair.png,inanimate_008_right_pair.png,149
272,resnet50,3,1,identity,1,animate_003_right_pair.png,animate_001_right_pair.png,151
273,resnet50,3,1,identity,1,inanimate_012_right_pair.png,inanimate_007_right_pair.png,159
274,resnet50,3,1,identity,1,inanimate_002_right.png,inanimate_001_right.png,167
275,resnet50,3,1,identity,1,inanimate_005_left_pair.png,inanimate_009_left_pair.png,168
276,resnet50,3,1,identity,1,inanimate_011_left_pair.png,inanimate_007_left_pair.png,172
277,resnet50,3,1,identity,1,inanimate_001_right_pair.png,inanimate_003_right_pair.png,181
278,resnet50,3,1,identity,1,inanimate_012_right.png,inanimate_003_right.png,185
279,resnet50,3,1,identity,1,inanimate_010_right.png,inanimate_012_right.png,193
280,resnet50,3,1,identity,1,animate_005_right_pair.png,animate_009_right_pair.png,200
281,resnet50,3,1,identity,1,animate_012_right_pair.png,animate_002_right_pair.png,207
282,resnet50,3,1,identity,1,animate_008_right_pair.png,animate_009_right_pair.png,208
283,resnet50,3,1,identity,1,inanimate_009_right_pair.png,inanimate_006_right_pair.png,209
284,resnet50,3,1,identity,1,inanimate_009_right_pair.png,inanimate_001_right_pair.png,210
285,resnet50,3,1,identity,1,animate_008_right.png,animate_003_right.png,213
286,resnet50,3,1,identity,1,animate_007_right.png,animate_006_right.png,214
287,resnet50,3,1,identity,1,inanimate_008_left.png,inanimate_005_left.png,229
288,resnet50,3,1,identity,1,inanimate_009_left_pair.png,inanimate_002_left_pair.png,237
289,resnet50,3,1,identity,1,animate_006_right.png,animate_011_right.png,245
290,resnet50,3,1,identity,1,animate_012_left_pair.png,animate_005_left_pair.png,247
291,resnet50,3,1,identity,1,inanimate_004_left_pair.png,inanimate_003_left_pair.png,252
292,resnet50,3,1,identity,1,animate_009_right.png,animate_001_right.png,257
293,resnet50,3,1,identity,1,animate_011_left.png,animate_008_left.png,258
294,resnet50,3,1,identity,1,inanimate_008_right.png,inanimate_010_right.png,269
295,resnet50,3,1,identity,1,animate_001_right.png,animate_005_right.png,270
296,resnet50,3,1,identity,1,animate_002_left.png,animate_010_left.png,275
297,resnet50,3,1,identity,1,animate_005_right_pair.png,animate_007_right_pair.png,281
298,resnet50,3,1,identity,1,animate_002_right_pair.png,animate_007_right_pair.png,282
299,resnet50,3,1,identity,1,inanimate_006_right_pair.png,inanimate_002_right_pair.png,283
300,resnet50,3,1,identity,1,inanimate_010_left_pair.png,inanimate_009_left_pair.png,285
301,resnet50,3,1,identity,1,inanimate_002_left_pair.png,inanimate_012_left_pair.png,287
302,resnet50,3,1,identity,1,inanimate_008_right_pair.png,inanimate_004_right_pair.png,289
303,resnet50,3,1,identity,1,inanimate_001_right_pair.png,inanimate_010_right_pair.png,290
304,resnet50,3,1,identity,1,inanimate_004_left_pair.png,inanimate_011_left_pair.png,292
305,resnet50,3,1,identity,1,inanimate_002_right_pair.png,inanimate_011_right_pair.png,302
306,resnet50,3,1,identity,1,inanimate_008_left.png,inanimate_007_left.png,308
307,resnet50,3,1,identity,1,inanimate_004_right.png,inanimate_007_right.png,310
308,resnet50,3,1,identity,1,inanimate_011_right.png,inanimate_004_right.png,311
309,resnet50,3,1,identity,1,animate_003_right.png,animate_001_right.png,318
310,resnet50,3,1,identity,1,inanimate_008_left_pair.png,inanimate_002_left_pair.png,320
311,resnet50,3,1,identity,1,animate_009_right_pair.png,animate_010_right_pair.png,321
312,resnet50,3,1,identity,1,inanimate_004_left_pair.png,inanimate_005_left_pair.png,329
313,resnet50,3,1,identity,1,inanimate_003_left.png,inanimate_008_left.png,330
314,resnet50,3,1,identity,1,animate_001_left_pair.png,animate_006_left_pair.png,332
315,resnet50,3,1,identity,1,animate_006_left.png,animate_001_left.png,333
316,resnet50,3,1,identity,1,inanimate_003_left_pair.png,inanimate_001_left_pair.png,335
317,resnet50,3,1,identity,1,inanimate_002_left_pair.png,inanimate_011_left_pair.png,341
318,resnet50,3,1,identity,1,inanimate_011_right_pair.png,inanimate_012_right_pair.png,343
319,resnet50,3,1,identity,1,animate_006_right.png,animate_007_right.png,344
320,resnet50,3,1,identity,1,animate_002_right.png,animate_011_right.png,347
321,resnet50,3,1,identity,1,inanimate_008_left_pair.png,inanimate_009_left_pair.png,352
322,resnet50,3,1,identity,1,inanimate_007_left_pair.png,inanimate_006_left_pair.png,353
323,resnet50,3,1,identity,1,inanimate_009_left_pair.png,inanimate_011_left_pair.png,359
324,resnet50,3,1,identity,1,inanimate_012_right_pair.png,inanimate_006_right_pair.png,362
325,resnet50,3,1,identity,1,animate_008_left.png,animate_009_left.png,363
326,resnet50,3,1,identity,1,animate_003_left.png,animate_011_left.png,376
327,resnet50,3,1,identity,1,inanimate_007_left.png,inanimate_002_left.png,378
328,resnet50,3,1,identity,1,inanimate_006_left_pair.png,inanimate_004_left_pair.png,380
329,resnet50,3,1,identity,1,animate_011_left_pair.png,animate_001_left_pair.png,381
330,resnet50,3,1,identity,1,inanimate_012_right.png,inanimate_005_right.png,386
331,resnet50,3,1,identity,1,animate_005_right_pair.png,animate_008_right_pair.png,392
332,resnet50,3,1,identity,1,animate_003_left.png,animate_002_left.png,398
333,resnet50,3,1,identity,1,inanimate_011_left.png,inanimate_002_left.png,400
334,resnet50,3,1,identity,1,animate_001_left.png,animate_002_left.png,405
335,resnet50,3,1,identity,1,inanimate_011_left_pair.png,inanimate_002_left_pair.png,408
336,resnet50,3,1,identity,1,animate_010_left.png,animate_007_left.png,409
337,resnet50,3,1,identity,1,animate_003_right_pair.png,animate_011_right_pair.png,413
338,resnet50,3,1,identity,1,animate_003_left_pair.png,animate_008_left_pair.png,414
339,resnet50,3,1,identity,1,animate_012_left.png,animate_004_left.png,417
340,resnet50,3,1,identity,1,inanimate_007_left.png,inanimate_008_left.png,418
341,resnet50,3,1,identity,1,animate_011_right_pair.png,animate_007_right_pair.png,422
342,resnet50,3,1,identity,1,animate_008_left_pair.png,animate_002_left_pair.png,426
